Tipo,Seccion,Casilla,NO_DTTO,CABECERA,NMpioIEEP,Municipio,PAN,PRI,PRD,PT,PVEM,CONV,NoReg,Nulos,VOTACIONTOTAL,ListaNominal
Aytos,0929,BASICA,12,ACATLAN DE OSORIO,63,PIAXTLA,10,93,110,0,0,0,0,8,221,548
Aytos,0930,BASICA,12,ACATLAN DE OSORIO,63,PIAXTLA,8,68,55,0,0,0,0,7,138,252
Aytos,0931,BASICA,12,ACATLAN DE OSORIO,63,PIAXTLA,1,115,72,0,0,0,0,2,190,349
Aytos,0932,BASICA,12,ACATLAN DE OSORIO,63,PIAXTLA,4,100,93,0,0,0,0,12,209,440
Aytos,0932,CONTIGUA 1,12,ACATLAN DE OSORIO,63,PIAXTLA,3,106,94,0,0,0,0,9,212,440
Aytos,0932,EXTRAORDINARIA 1,12,ACATLAN DE OSORIO,63,PIAXTLA,5,59,132,0,0,0,0,12,208,438
Aytos,1698,CONTIGUA 1,12,ACATLAN DE OSORIO,64,SAN JERONIMO XAYACATLAN,5,74,117,0,0,0,0,0,196,396
Aytos,1698,BASICA,12,ACATLAN DE OSORIO,64,SAN JERONIMO XAYACATLAN,4,110,94,0,0,0,0,31,239,396
Aytos,1699,BASICA,12,ACATLAN DE OSORIO,64,SAN JERONIMO XAYACATLAN,21,187,236,0,0,0,0,40,484,737
Aytos,1700,BASICA,12,ACATLAN DE OSORIO,64,SAN JERONIMO XAYACATLAN,26,231,69,0,0,0,0,20,346,609
Aytos,1701,CONTIGUA 1,12,ACATLAN DE OSORIO,64,SAN JERONIMO XAYACATLAN,12,125,86,0,0,0,0,12,235,376
Aytos,1701,BASICA,12,ACATLAN DE OSORIO,64,SAN JERONIMO XAYACATLAN,7,139,81,0,0,0,0,17,244,376
Aytos,1784,BASICA,12,ACATLAN DE OSORIO,65,SAN MIGUEL IXITLAN,108,186,0,0,0,0,0,12,306,471
Aytos,1798,CONTIGUA 2,12,ACATLAN DE OSORIO,66,SAN PABLO ANICANO,16,234,210,0,0,0,0,9,469,649
Aytos,1798,BASICA,12,ACATLAN DE OSORIO,66,SAN PABLO ANICANO,4,262,193,0,0,0,0,5,464,648
Aytos,1798,CONTIGUA 1,12,ACATLAN DE OSORIO,66,SAN PABLO ANICANO,13,216,226,0,0,0,0,6,461,649
Aytos,1799,BASICA,12,ACATLAN DE OSORIO,66,SAN PABLO ANICANO,2,231,203,0,0,0,0,3,439,658
Aytos,1846,CONTIGUA 1,12,ACATLAN DE OSORIO,67,SAN PEDRO YELOIXTLAHUACA,186,162,0,0,0,0,0,2,350,587
Aytos,1846,BASICA,12,ACATLAN DE OSORIO,67,SAN PEDRO YELOIXTLAHUACA,190,177,0,0,0,0,0,10,377,587
Aytos,1847,CONTIGUA 1,12,ACATLAN DE OSORIO,67,SAN PEDRO YELOIXTLAHUACA,130,154,0,0,0,0,0,6,290,436
Aytos,1847,BASICA,12,ACATLAN DE OSORIO,67,SAN PEDRO YELOIXTLAHUACA,160,139,0,0,0,0,0,5,304,436
Aytos,1847,EXTRAORDINARIA 1,12,ACATLAN DE OSORIO,67,SAN PEDRO YELOIXTLAHUACA,142,154,0,0,0,0,0,6,302,503
Aytos,1929,CONTIGUA 1,12,ACATLAN DE OSORIO,68,TECOMATLAN,49,219,0,0,0,0,0,5,273,604
Aytos,1929,BASICA,12,ACATLAN DE OSORIO,68,TECOMATLAN,41,205,0,0,0,0,0,6,252,603
Aytos,1930,CONTIGUA 1,12,ACATLAN DE OSORIO,68,TECOMATLAN,48,204,0,0,0,0,0,6,258,436
Aytos,1930,BASICA,12,ACATLAN DE OSORIO,68,TECOMATLAN,41,236,0,0,0,0,0,5,282,436
Aytos,1931,EXTRAORDINARIA 1,12,ACATLAN DE OSORIO,68,TECOMATLAN,66,109,0,0,0,0,0,9,184,470
Aytos,1931,BASICA,12,ACATLAN DE OSORIO,68,TECOMATLAN,32,95,0,0,0,0,0,12,139,406
Aytos,1932,BASICA,12,ACATLAN DE OSORIO,68,TECOMATLAN,17,88,0,0,0,0,0,2,107,199
Aytos,1933,CONTIGUA 1,12,ACATLAN DE OSORIO,68,TECOMATLAN,60,94,0,0,0,0,0,8,162,533
Aytos,1933,BASICA,12,ACATLAN DE OSORIO,68,TECOMATLAN,57,80,0,0,0,0,0,16,153,532
Aytos,2017,CONTIGUA 2,12,ACATLAN DE OSORIO,69,TEHUITZINGO,40,64,7,0,0,162,0,8,281,545
Aytos,2017,BASICA,12,ACATLAN DE OSORIO,69,TEHUITZINGO,52,70,20,0,0,134,0,15,291,544
Aytos,2017,CONTIGUA 1,12,ACATLAN DE OSORIO,69,TEHUITZINGO,44,63,14,0,0,176,0,13,310,545
Aytos,2018,CONTIGUA 2,12,ACATLAN DE OSORIO,69,TEHUITZINGO,87,108,13,0,0,59,0,7,274,520
Aytos,2018,BASICA,12,ACATLAN DE OSORIO,69,TEHUITZINGO,86,122,12,0,0,66,0,11,297,519
Aytos,2018,CONTIGUA 1,12,ACATLAN DE OSORIO,69,TEHUITZINGO,88,111,9,0,0,101,0,6,315,520
Aytos,2019,BASICA,12,ACATLAN DE OSORIO,69,TEHUITZINGO,88,152,9,0,0,74,0,5,328,514
Aytos,2019,CONTIGUA 2,12,ACATLAN DE OSORIO,69,TEHUITZINGO,89,129,6,0,0,81,0,10,315,515
Aytos,2019,CONTIGUA 1,12,ACATLAN DE OSORIO,69,TEHUITZINGO,69,133,7,0,0,87,0,8,304,514
Aytos,2020,EXTRAORDINARIA 1,12,ACATLAN DE OSORIO,69,TEHUITZINGO,5,109,4,0,0,99,0,5,222,475
Aytos,2020,BASICA,12,ACATLAN DE OSORIO,69,TEHUITZINGO,12,102,11,0,0,101,0,8,234,462
Aytos,2021,BASICA,12,ACATLAN DE OSORIO,69,TEHUITZINGO,46,221,4,0,0,40,0,10,321,594
Aytos,2021,EXTRAORDINARIA 1,12,ACATLAN DE OSORIO,69,TEHUITZINGO,4,98,0,1,0,8,0,2,113,260
Aytos,2022,BASICA,12,ACATLAN DE OSORIO,69,TEHUITZINGO,33,40,1,0,0,47,0,7,128,220
Aytos,2022,EXTRAORDINARIA 1,12,ACATLAN DE OSORIO,69,TEHUITZINGO,5,68,29,0,0,70,0,8,180,333
Aytos,2022,EXTRAORDINARIA 2,12,ACATLAN DE OSORIO,69,TEHUITZINGO,3,31,7,0,0,60,0,14,115,272
Aytos,2023,BASICA,12,ACATLAN DE OSORIO,69,TEHUITZINGO,20,84,4,0,0,97,0,11,216,426
Aytos,2023,EXTRAORDINARIA 1,12,ACATLAN DE OSORIO,69,TEHUITZINGO,6,95,22,0,0,63,0,9,195,330
Aytos,2023,CONTIGUA 1,12,ACATLAN DE OSORIO,69,TEHUITZINGO,11,97,3,0,0,98,0,13,222,426
Aytos,2024,BASICA,12,ACATLAN DE OSORIO,69,TEHUITZINGO,6,123,5,0,0,89,0,9,232,494
Aytos,2317,BASICA,12,ACATLAN DE OSORIO,70,TOTOLTEPEC DE GUERRERO,206,252,0,0,0,0,0,10,468,596
Aytos,2318,BASICA,12,ACATLAN DE OSORIO,70,TOTOLTEPEC DE GUERRERO,61,66,0,0,0,0,0,2,129,154
Aytos,2360,BASICA,12,ACATLAN DE OSORIO,71,XAYACATLAN DE BRAVO,68,173,135,1,0,0,0,0,377,550
Aytos,2361,BASICA,12,ACATLAN DE OSORIO,71,XAYACATLAN DE BRAVO,96,180,176,0,0,0,0,16,468,675
Aytos,0148,BASICA,13,TEPEXI DE RODRIGUEZ,73,ATEXCAL,174,312,0,0,0,0,0,16,502,660
Aytos,0149,BASICA,13,TEPEXI DE RODRIGUEZ,73,ATEXCAL,42,93,0,0,0,0,0,3,138,189
Aytos,0150,BASICA,13,TEPEXI DE RODRIGUEZ,73,ATEXCAL,86,47,1,1,0,0,0,8,143,245
Aytos,0151,BASICA,13,TEPEXI DE RODRIGUEZ,73,ATEXCAL,132,94,0,0,0,0,0,8,234,323
Aytos,0152,BASICA,13,TEPEXI DE RODRIGUEZ,73,ATEXCAL,87,213,0,0,0,0,0,9,309,476
Aytos,0153,BASICA,13,TEPEXI DE RODRIGUEZ,73,ATEXCAL,33,143,0,0,0,0,0,5,181,226
Aytos,0222,BASICA,13,TEPEXI DE RODRIGUEZ,74,ATOYATEMPAN,43,197,133,141,0,0,0,16,530,744
Aytos,0222,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,74,ATOYATEMPAN,64,241,95,149,0,0,0,8,557,744
Aytos,0223,CONTIGUA 2,13,TEPEXI DE RODRIGUEZ,74,ATOYATEMPAN,31,209,111,145,0,0,0,8,504,684
Aytos,0223,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,74,ATOYATEMPAN,31,217,137,105,0,0,0,4,494,684
Aytos,0223,BASICA,13,TEPEXI DE RODRIGUEZ,74,ATOYATEMPAN,46,165,115,105,0,0,0,10,441,684
Aytos,0314,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,75,COYOTEPEC,55,179,13,0,0,65,0,20,332,482
Aytos,0314,BASICA,13,TEPEXI DE RODRIGUEZ,75,COYOTEPEC,54,176,15,0,0,73,0,20,338,481
Aytos,0315,BASICA,13,TEPEXI DE RODRIGUEZ,75,COYOTEPEC,23,169,37,0,0,40,0,17,286,357
Aytos,0316,BASICA,13,TEPEXI DE RODRIGUEZ,75,COYOTEPEC,86,173,38,0,0,20,0,18,335,458
Aytos,0340,BASICA,13,TEPEXI DE RODRIGUEZ,76,CUAYUCA DE ANDRADE,130,297,0,0,0,0,0,14,441,618
Aytos,0340,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,76,CUAYUCA DE ANDRADE,157,236,0,0,0,0,0,12,405,619
Aytos,0341,EXTRAORDINARIA 2,13,TEPEXI DE RODRIGUEZ,76,CUAYUCA DE ANDRADE,44,73,0,0,0,0,0,7,124,180
Aytos,0341,EXTRAORDINARIA 1,13,TEPEXI DE RODRIGUEZ,76,CUAYUCA DE ANDRADE,38,116,0,0,0,0,0,35,189,342
Aytos,0341,BASICA,13,TEPEXI DE RODRIGUEZ,76,CUAYUCA DE ANDRADE,44,46,0,0,0,0,0,9,99,131
Aytos,0342,BASICA,13,TEPEXI DE RODRIGUEZ,76,CUAYUCA DE ANDRADE,114,142,0,0,0,0,0,21,277,478
Aytos,0343,BASICA,13,TEPEXI DE RODRIGUEZ,76,CUAYUCA DE ANDRADE,21,130,0,0,0,0,0,36,187,358
Aytos,0459,BASICA,13,TEPEXI DE RODRIGUEZ,77,CHIGMECATITLAN,156,227,0,0,0,0,0,7,390,535
Aytos,0460,BASICA,13,TEPEXI DE RODRIGUEZ,77,CHIGMECATITLAN,233,115,0,0,0,0,0,12,360,477
Aytos,0588,BASICA,13,TEPEXI DE RODRIGUEZ,78,HUATLATLAUCA,131,191,65,24,0,0,0,7,418,619
Aytos,0589,BASICA,13,TEPEXI DE RODRIGUEZ,78,HUATLATLAUCA,195,81,48,14,0,0,0,10,348,545
Aytos,0590,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,78,HUATLATLAUCA,166,183,14,39,0,0,0,22,424,566
Aytos,0590,BASICA,13,TEPEXI DE RODRIGUEZ,78,HUATLATLAUCA,240,136,10,16,0,0,0,17,419,566
Aytos,0591,BASICA,13,TEPEXI DE RODRIGUEZ,78,HUATLATLAUCA,72,129,65,16,0,0,0,18,300,393
Aytos,0591,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,78,HUATLATLAUCA,101,88,62,15,0,0,0,14,280,394
Aytos,0592,BASICA,13,TEPEXI DE RODRIGUEZ,78,HUATLATLAUCA,261,236,9,7,0,0,0,18,531,740
Aytos,0592,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,78,HUATLATLAUCA,210,282,8,9,0,0,0,15,524,740
Aytos,0593,BASICA,13,TEPEXI DE RODRIGUEZ,78,HUATLATLAUCA,82,76,5,1,0,0,0,2,166,266
Aytos,0646,BASICA,13,TEPEXI DE RODRIGUEZ,79,HUEHUETLAN EL GRANDE,193,152,0,0,0,0,0,19,364,557
Aytos,0646,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,79,HUEHUETLAN EL GRANDE,174,171,0,0,0,0,0,17,362,557
Aytos,0647,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,79,HUEHUETLAN EL GRANDE,216,218,0,0,0,0,0,31,465,707
Aytos,0647,BASICA,13,TEPEXI DE RODRIGUEZ,79,HUEHUETLAN EL GRANDE,233,223,0,0,0,0,0,23,479,706
Aytos,0648,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,79,HUEHUETLAN EL GRANDE,164,174,0,0,0,0,0,26,364,518
Aytos,0648,BASICA,13,TEPEXI DE RODRIGUEZ,79,HUEHUETLAN EL GRANDE,140,198,0,0,0,0,0,19,357,517
Aytos,0649,BASICA,13,TEPEXI DE RODRIGUEZ,79,HUEHUETLAN EL GRANDE,190,108,0,0,0,0,0,8,306,429
Aytos,0650,BASICA,13,TEPEXI DE RODRIGUEZ,79,HUEHUETLAN EL GRANDE,77,100,0,0,0,0,0,5,182,281
Aytos,0701,BASICA,13,TEPEXI DE RODRIGUEZ,80,HUITZILTEPEC,294,48,0,41,0,0,0,5,388,522
Aytos,0701,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,80,HUITZILTEPEC,294,54,0,38,0,0,0,6,392,523
Aytos,0702,BASICA,13,TEPEXI DE RODRIGUEZ,80,HUITZILTEPEC,298,59,0,25,0,0,0,7,389,513
Aytos,0702,EXTRAORDINARIA 1,13,TEPEXI DE RODRIGUEZ,80,HUITZILTEPEC,56,334,0,12,0,0,0,8,410,593
Aytos,0703,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,80,HUITZILTEPEC,25,198,0,128,0,0,0,2,353,440
Aytos,0703,BASICA,13,TEPEXI DE RODRIGUEZ,80,HUITZILTEPEC,27,167,0,159,0,0,0,4,357,439
Aytos,0709,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,81,IXCAQUIXTLA,169,247,12,0,0,0,0,14,442,663
Aytos,0709,CONTIGUA 2,13,TEPEXI DE RODRIGUEZ,81,IXCAQUIXTLA,162,233,20,0,0,0,0,13,428,664
Aytos,0709,BASICA,13,TEPEXI DE RODRIGUEZ,81,IXCAQUIXTLA,166,239,10,1,0,0,0,8,424,663
Aytos,0710,BASICA,13,TEPEXI DE RODRIGUEZ,81,IXCAQUIXTLA,170,154,10,0,0,0,0,10,344,533
Aytos,0710,CONTIGUA 2,13,TEPEXI DE RODRIGUEZ,81,IXCAQUIXTLA,184,138,9,0,0,0,0,14,345,534
Aytos,0710,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,81,IXCAQUIXTLA,175,111,17,0,0,0,0,8,311,534
Aytos,0711,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,81,IXCAQUIXTLA,53,200,3,0,0,0,0,20,276,387
Aytos,0711,BASICA,13,TEPEXI DE RODRIGUEZ,81,IXCAQUIXTLA,54,203,7,0,0,0,0,13,277,386
Aytos,0797,BASICA,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,8,190,94,0,0,0,0,21,313,525
Aytos,0798,BASICA,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,10,136,142,0,0,0,0,32,320,555
Aytos,0799,BASICA,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,13,300,6,0,0,0,0,12,331,686
Aytos,0800,EXTRAORDINARIA 1,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,32,94,3,0,0,0,0,5,134,234
Aytos,0800,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,61,174,18,0,0,0,0,11,264,483
Aytos,0800,BASICA,13,TEPEXI DE RODRIGUEZ,82,JUAN N. MENDEZ,69,184,27,0,0,0,0,11,291,482
Aytos,0820,BASICA,13,TEPEXI DE RODRIGUEZ,83,LA MAGDALENA TLATLAUQUITEPEC,226,213,0,0,0,0,0,3,442,502
Aytos,0825,BASICA,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,0,0,0,0,0,0,0,0,0,596
Aytos,0825,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,143,32,7,0,182,0,0,0,364,596
Aytos,0826,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,4,161,194,0,7,0,0,9,375,620
Aytos,0826,BASICA,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,4,136,190,0,5,0,0,3,338,619
Aytos,0827,BASICA,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,5,195,166,0,1,0,0,0,367,633
Aytos,0828,BASICA,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,16,159,45,0,80,0,0,17,317,427
Aytos,0829,BASICA,13,TEPEXI DE RODRIGUEZ,84,MOLCAXAC,8,215,130,0,84,0,0,24,461,685
Aytos,1719,BASICA,13,TEPEXI DE RODRIGUEZ,85,SAN JUAN ATZOMPA,286,346,0,0,0,0,0,10,642,750
Aytos,1872,BASICA,13,TEPEXI DE RODRIGUEZ,86,SANTA CATARINA TLALTEMPAN,19,304,152,0,0,0,0,34,509,681
Aytos,1873,BASICA,13,TEPEXI DE RODRIGUEZ,87,SANTA INES AHUATEMPAN,259,154,12,0,0,0,0,14,439,569
Aytos,1873,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,87,SANTA INES AHUATEMPAN,246,152,13,0,0,0,0,3,414,569
Aytos,1874,BASICA,13,TEPEXI DE RODRIGUEZ,87,SANTA INES AHUATEMPAN,282,143,6,0,0,0,0,2,433,615
Aytos,1875,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,87,SANTA INES AHUATEMPAN,145,236,5,0,0,0,0,1,387,538
Aytos,1875,BASICA,13,TEPEXI DE RODRIGUEZ,87,SANTA INES AHUATEMPAN,147,233,1,0,0,0,0,2,383,538
Aytos,1876,BASICA,13,TEPEXI DE RODRIGUEZ,87,SANTA INES AHUATEMPAN,134,201,0,0,0,0,0,3,338,501
Aytos,1876,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,87,SANTA INES AHUATEMPAN,145,169,0,0,0,0,0,9,323,501
Aytos,2098,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,15,172,12,0,206,0,0,14,419,651
Aytos,2098,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,13,156,5,0,203,0,0,20,397,651
Aytos,2099,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,9,125,6,0,230,0,0,21,391,593
Aytos,2099,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,10,105,15,0,213,0,0,16,359,593
Aytos,2099,CONTIGUA 2,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,27,140,9,0,204,0,0,15,395,593
Aytos,2100,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,5,73,0,0,88,0,0,0,166,306
Aytos,2101,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,10,167,0,0,147,0,0,19,343,480
Aytos,2102,EXTRAORDINARIA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,8,87,2,0,52,0,0,13,162,355
Aytos,2102,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,3,133,4,0,95,0,0,20,255,614
Aytos,2103,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,7,170,5,0,233,0,0,28,443,671
Aytos,2104,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,10,174,3,0,106,0,0,31,324,543
Aytos,2104,EXTRAORDINARIA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,2,106,1,0,128,0,0,5,242,342
Aytos,2104,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,11,180,8,0,112,0,0,18,329,543
Aytos,2105,EXTRAORDINARIA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,7,136,4,0,139,0,0,17,303,479
Aytos,2105,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,4,127,4,0,107,0,0,14,256,357
Aytos,2106,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,6,168,2,0,120,0,164,30,490,484
Aytos,2106,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,9,185,0,0,146,0,0,1,341,485
Aytos,2107,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,13,189,6,0,127,0,0,14,349,530
Aytos,2107,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,16,185,7,0,128,0,0,18,354,531
Aytos,2108,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,26,148,4,0,215,0,0,23,416,586
Aytos,2108,BASICA,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,10,132,6,0,236,0,0,29,413,586
Aytos,2108,EXTRAORDINARIA 1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,1,42,1,0,54,0,0,11,109,161
Aytos,2116,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,88,TEPEYAHUALCO DE CUAUHTEMOC,128,206,100,0,0,0,0,11,445,636
Aytos,2116,CONTIGUA 2,13,TEPEXI DE RODRIGUEZ,88,TEPEYAHUALCO DE CUAUHTEMOC,165,158,111,0,0,0,0,10,444,636
Aytos,2116,BASICA,13,TEPEXI DE RODRIGUEZ,88,TEPEYAHUALCO DE CUAUHTEMOC,126,167,117,0,0,0,0,14,424,635
Aytos,2429,BASICA,13,TEPEXI DE RODRIGUEZ,89,ZACAPALA,156,81,0,0,0,0,0,7,244,450
Aytos,2429,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,89,ZACAPALA,150,70,0,0,0,0,0,12,232,450
Aytos,2430,BASICA,13,TEPEXI DE RODRIGUEZ,89,ZACAPALA,126,128,0,0,0,0,0,13,267,487
Aytos,2431,CONTIGUA 1,13,TEPEXI DE RODRIGUEZ,89,ZACAPALA,171,172,0,0,0,0,0,15,358,523
Aytos,2431,BASICA,13,TEPEXI DE RODRIGUEZ,89,ZACAPALA,131,205,0,0,0,0,0,14,350,523
Aytos,2432,BASICA,13,TEPEXI DE RODRIGUEZ,89,ZACAPALA,130,79,0,0,0,0,0,8,217,428
Aytos,0395,CONTIGUA 1,14,TEHUACAN,92,CHAPULCO,183,206,46,0,32,0,0,0,467,624
Aytos,0395,CONTIGUA 2,14,TEHUACAN,92,CHAPULCO,196,232,38,0,29,0,0,0,495,624
Aytos,0395,BASICA,14,TEHUACAN,92,CHAPULCO,178,213,37,0,47,0,0,1,476,624
Aytos,0396,BASICA,14,TEHUACAN,92,CHAPULCO,129,218,13,0,17,0,0,0,377,477
Aytos,0396,CONTIGUA 1,14,TEHUACAN,92,CHAPULCO,189,158,14,0,19,0,0,10,390,477
Aytos,0397,BASICA,14,TEHUACAN,92,CHAPULCO,127,124,1,0,13,0,0,0,265,369
Aytos,0842,BASICA,14,TEHUACAN,94,NICOLAS BRAVO,94,201,0,0,0,0,0,9,304,430
Aytos,0843,BASICA,14,TEHUACAN,94,NICOLAS BRAVO,116,292,0,0,0,0,0,14,422,605
Aytos,0844,CONTIGUA 2,14,TEHUACAN,94,NICOLAS BRAVO,0,0,0,0,0,0,0,0,0,626
Aytos,0844,CONTIGUA 1,14,TEHUACAN,94,NICOLAS BRAVO,0,0,0,0,0,0,0,0,0,626
Aytos,0844,BASICA,14,TEHUACAN,94,NICOLAS BRAVO,0,0,0,0,0,0,0,0,0,626
Aytos,0845,BASICA,14,TEHUACAN,94,NICOLAS BRAVO,28,99,0,0,0,0,0,4,131,246
Aytos,1882,CONTIGUA 1,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,144,214,45,77,0,0,0,11,491,695
Aytos,1882,BASICA,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,167,219,43,68,0,0,0,6,503,694
Aytos,1883,BASICA,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,168,202,46,69,0,0,0,16,501,731
Aytos,1883,CONTIGUA 1,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,159,228,55,55,0,0,0,15,512,732
Aytos,1884,CONTIGUA 1,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,80,211,32,69,0,0,0,11,403,572
Aytos,1884,CONTIGUA 2,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,84,214,24,43,0,0,0,0,365,573
Aytos,1884,BASICA,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,71,234,28,49,0,0,0,10,392,572
Aytos,1884,CONTIGUA 3,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,68,199,35,71,0,0,0,8,381,573
Aytos,1885,BASICA,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,69,166,42,93,0,0,0,10,380,554
Aytos,1885,CONTIGUA 2,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,67,204,51,68,0,0,0,19,409,555
Aytos,1885,CONTIGUA 1,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,68,186,57,73,0,0,0,10,394,554
Aytos,1886,BASICA,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,45,115,5,3,0,0,0,4,172,243
Aytos,1887,CONTIGUA 1,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,70,221,17,43,0,0,0,8,359,616
Aytos,1887,BASICA,14,TEHUACAN,93,SANTIAGO MIAHUATLAN,60,226,18,48,0,0,0,20,372,616
Aytos,1934,CONTIGUA 8,14,TEHUACAN,90,TEHUACAN,170,97,11,1,0,1,0,12,292,674
Aytos,1934,CONTIGUA 7,14,TEHUACAN,90,TEHUACAN,182,103,9,1,2,3,0,16,316,674
Aytos,1934,CONTIGUA 4,14,TEHUACAN,90,TEHUACAN,170,113,9,3,2,3,0,16,316,674
Aytos,1934,CONTIGUA 3,14,TEHUACAN,90,TEHUACAN,179,111,5,1,0,0,0,10,306,674
Aytos,1934,CONTIGUA 6,14,TEHUACAN,90,TEHUACAN,223,109,8,2,2,1,1,7,353,674
Aytos,1934,CONTIGUA 2,14,TEHUACAN,90,TEHUACAN,189,125,4,3,2,2,0,6,331,674
Aytos,1934,CONTIGUA 1,14,TEHUACAN,90,TEHUACAN,185,119,9,3,0,6,0,10,332,674
Aytos,1934,BASICA,14,TEHUACAN,90,TEHUACAN,216,108,4,2,3,2,0,13,348,673
Aytos,1934,CONTIGUA 5,14,TEHUACAN,90,TEHUACAN,188,113,6,2,4,5,0,6,324,674
Aytos,1935,CONTIGUA 1,14,TEHUACAN,90,TEHUACAN,217,115,11,1,0,5,0,7,356,657
Aytos,1935,CONTIGUA 2,14,TEHUACAN,90,TEHUACAN,213,142,3,2,6,0,0,8,374,658
Aytos,1935,BASICA,14,TEHUACAN,90,TEHUACAN,205,135,3,2,0,1,0,6,352,657
Aytos,1936,CONTIGUA 3,14,TEHUACAN,90,TEHUACAN,200,140,7,1,0,1,0,10,359,719
Aytos,1936,CONTIGUA 4,14,TEHUACAN,90,TEHUACAN,209,135,8,6,2,1,0,5,366,719
Aytos,1936,BASICA,14,TEHUACAN,90,TEHUACAN,220,114,7,2,4,0,0,15,362,718
Aytos,1936,CONTIGUA 2,14,TEHUACAN,90,TEHUACAN,194,129,7,2,2,1,0,13,348,719
