CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,C_COMUN_PRD_MC,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1166,B,1,0,B,43,65,9,5,21,3,4,84,20,,,,,1,1,0,0,0,,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,389,0,4,393,567,Acta casilla,,,http://iem.org.mx/actas/A1166B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1166,C,1,0,C01,52,76,11,9,21,2,5,70,35,,,,,1,0,0,0,0,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,397,0,9,406,567,Acta casilla,,,http://iem.org.mx/actas/A1166C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1166,C,2,0,C02,49,67,11,5,24,6,3,104,16,,,,,2,0,0,0,0,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,398,0,14,412,566,Grupo de Recuento,,,http://iem.org.mx/actas/A1166C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1167,B,1,0,B,31,46,8,8,9,3,3,66,23,,,,,0,0,0,0,0,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,258,0,4,262,436,Acta casilla,,,http://iem.org.mx/actas/A1167B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1167,C,1,0,C01,20,42,5,7,16,1,2,58,23,,,,,0,0,0,0,0,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,248,0,12,260,436,Grupo de Recuento,,,http://iem.org.mx/actas/A1167C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1167,S,1,0,S01,0,2,1,1,2,1,1,14,4,,,,,0,0,0,0,0,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,36,0,0,36,0,Acta casilla,,,http://iem.org.mx/actas/A1167SMR01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1167,S,2,0,S02,4,6,2,0,1,0,0,18,3,,,,,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,34,7,3,44,0,Acta casilla,,,http://iem.org.mx/actas/A1167SMR02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1168,B,1,0,B,26,57,4,7,20,4,2,87,21,,,,,0,0,0,0,1,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,310,0,14,324,503,Acta casilla,,,http://iem.org.mx/actas/A1168B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1168,C,1,0,C01,29,54,5,7,14,2,5,83,28,,,,,0,0,0,0,0,,,,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,321,0,13,334,502,Acta casilla,,,http://iem.org.mx/actas/A1168C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1169,B,1,0,B,49,56,7,5,20,7,6,91,44,,,,,0,0,0,0,1,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,386,0,22,408,601,Grupo de Recuento,,,http://iem.org.mx/actas/A1169B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1169,C,1,0,C01,41,67,15,16,18,12,4,106,0,,,,,2,0,0,1,1,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,370,0,16,386,600,Acta casilla,,,http://iem.org.mx/actas/A1169C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1170,B,1,0,B,29,55,23,11,15,3,7,80,28,,,,,0,0,0,0,2,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,341,0,20,361,549,Grupo de Recuento,,,http://iem.org.mx/actas/A1170B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1170,C,1,0,C01,26,58,16,6,17,3,2,63,43,,,,,0,1,0,0,2,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,328,0,5,333,549,Acta casilla,,,http://iem.org.mx/actas/A1170C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1171,B,1,0,B,31,30,8,7,7,5,0,45,19,,,,,0,0,0,0,1,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,240,0,9,249,390,Acta casilla,,,http://iem.org.mx/actas/A1171B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1171,C,1,0,C01,38,53,5,3,9,1,3,24,21,,,,,0,1,1,0,1,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,237,0,13,250,389,Acta casilla,,,http://iem.org.mx/actas/A1171C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1172,B,1,0,B,48,56,15,5,11,4,2,58,22,,,,,0,0,0,0,0,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,340,0,15,355,530,Acta casilla,,,http://iem.org.mx/actas/A1172B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1172,C,1,0,C01,51,65,17,7,13,3,5,49,26,,,,,1,2,0,0,7,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,348,1,12,361,530,Acta casilla,,,http://iem.org.mx/actas/A1172C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1173,B,1,0,B,54,71,8,3,13,3,1,63,35,,,,,0,1,0,0,1,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,415,1,9,425,569,Acta casilla,,,http://iem.org.mx/actas/A1173B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1174,B,1,0,B,50,61,11,6,9,3,4,45,18,,,,,0,0,0,0,1,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,328,3,9,340,454,Acta casilla,,,http://iem.org.mx/actas/A1174B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1174,C,1,0,C01,48,52,5,7,15,4,8,64,14,,,,,0,1,0,0,0,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,319,0,8,327,453,Acta casilla,,,http://iem.org.mx/actas/A1174C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1175,B,1,0,B,47,54,11,10,24,2,3,69,27,,,,,0,0,0,0,0,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,364,0,6,370,532,Acta casilla,,,http://iem.org.mx/actas/A1175B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1175,C,1,0,C01,45,50,9,3,20,0,5,77,20,,,,,1,1,1,0,2,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,344,0,16,360,531,Acta casilla,,,http://iem.org.mx/actas/A1175C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1176,B,1,0,B,70,70,9,8,17,5,4,69,30,,,,,0,1,1,0,1,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,413,0,18,431,618,Acta casilla,,,http://iem.org.mx/actas/A1176B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1177,B,1,0,B,48,51,5,4,13,6,8,71,28,,,,,0,1,1,0,1,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,352,0,0,352,493,Acta casilla,,,http://iem.org.mx/actas/A1177B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1177,C,1,0,C01,51,65,11,3,13,4,2,58,25,,,,,0,0,0,0,1,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,356,0,5,361,493,Acta casilla,,,http://iem.org.mx/actas/A1177C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1178,B,1,0,B,32,50,8,6,12,3,6,67,19,,,,,0,0,1,0,1,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,329,0,9,338,486,Acta casilla,,,http://iem.org.mx/actas/A1178B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1178,C,1,0,C01,31,42,6,5,9,4,2,68,15,,,,,1,0,0,0,0,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,294,0,16,310,486,Acta casilla,,,http://iem.org.mx/actas/A1178C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1178,S,1,0,S01,2,5,0,1,0,0,0,7,4,,,,,0,0,0,0,0,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,31,0,3,34,0,Acta casilla,,,http://iem.org.mx/actas/A1178SMR01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1178,S,2,0,S02,8,1,1,0,2,0,0,1,1,,,,,0,0,0,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,14,0,1,15,0,Acta casilla,,,http://iem.org.mx/actas/A1178SMR02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1179,B,1,0,B,97,111,5,5,21,5,2,61,33,,,,,0,0,0,0,1,,,,,,,,,,,,,,193,,,,,,,,,,,,,,,,,,,,,,534,0,10,544,713,Acta casilla,,,http://iem.org.mx/actas/A1179B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1179,C,1,0,C01,104,139,6,2,22,4,2,58,21,,,,,2,0,0,0,12,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,539,0,12,551,712,Acta casilla,,,http://iem.org.mx/actas/A1179C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1179,C,2,0,C02,87,109,8,5,23,5,4,48,45,,,,,1,0,0,0,1,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,493,0,15,508,712,Acta casilla,,,http://iem.org.mx/actas/A1179C02.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1180,B,1,0,B,39,48,11,3,10,3,2,24,20,,,,,0,1,0,0,0,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,243,0,14,257,356,Acta casilla,,,http://iem.org.mx/actas/A1180B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1181,B,1,0,B,41,73,4,6,15,2,1,38,32,,,,,0,0,1,0,0,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,322,0,4,326,439,Acta casilla,,,http://iem.org.mx/actas/A1181B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1181,C,1,0,C01,48,63,10,3,17,7,2,34,23,,,,,0,0,0,0,0,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,339,0,7,346,438,Acta casilla,,,http://iem.org.mx/actas/A1181C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1182,B,1,0,B,68,80,7,2,17,3,2,46,28,,,,,0,0,0,0,0,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,371,0,9,380,491,Grupo de Recuento,,,http://iem.org.mx/actas/A1182B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1182,C,1,0,C01,81,57,3,2,13,6,4,46,24,,,,,1,0,0,0,0,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,363,0,10,373,491,Acta casilla,,,http://iem.org.mx/actas/A1182C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1183,B,1,0,B,109,136,5,10,20,4,4,52,38,,,,,0,0,0,0,1,,,,,,,,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,566,2,15,583,750,Acta casilla,,,http://iem.org.mx/actas/A1183B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1184,B,1,0,B,71,68,14,12,21,9,10,57,44,,,,,1,0,2,0,1,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,474,0,13,487,671,Acta casilla,,,http://iem.org.mx/actas/A1184B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1184,C,1,0,C01,49,92,17,7,20,8,6,53,44,,,,,0,0,0,0,1,,,,,,,,,,,,,,142,,,,,,,,,,,,,,,,,,,,,,439,1,17,457,670,Acta casilla,,,http://iem.org.mx/actas/A1184C01.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1185,B,1,0,B,78,75,9,7,15,1,7,52,18,,,,,1,1,1,1,1,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,388,0,10,398,555,Acta casilla,,,http://iem.org.mx/actas/A1185B.pdf
5,16,MICHOACAN,17,MORELIA SURESTE,54,MORELIA,1185,C,1,0,C01,66,108,2,3,21,2,4,46,30,,,,,1,1,0,0,0,,,,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,435,0,7,442,555,Acta casilla,,,http://iem.org.mx/actas/A1185C01.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1186,B,1,0,B,69,83,9,3,19,3,3,42,26,,,,,5,1,0,0,0,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,408,0,6,414,541,Acta casilla,,,http://iem.org.mx/actas/A1186B.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1186,C,1,0,C01,59,80,6,8,16,5,2,36,24,,,,,0,2,0,0,0,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,397,0,16,413,541,Acta casilla,,,http://iem.org.mx/actas/A1186C01.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1187,B,1,0,B,69,74,6,4,21,3,6,51,20,,,,,1,0,1,0,0,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,395,1,6,402,528,Acta casilla,,,http://iem.org.mx/actas/A1187B.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1187,C,1,0,C01,76,78,2,3,20,6,3,40,22,,,,,2,0,0,0,0,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,383,1,6,390,527,Acta casilla,,,http://iem.org.mx/actas/A1187C01.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1188,B,1,0,B,111,99,7,3,21,8,0,24,24,,,,,3,0,0,0,0,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,,455,0,9,464,626,Acta casilla,,,http://iem.org.mx/actas/A1188B.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1188,C,1,0,C01,113,119,7,4,23,5,3,39,39,,,,,0,0,0,0,3,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,470,1,10,481,626,Acta casilla,,,http://iem.org.mx/actas/A1188C01.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1189,B,1,0,B,54,66,13,9,33,7,5,107,20,,,,,0,1,0,0,4,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,421,0,12,433,636,Acta casilla,,,http://iem.org.mx/actas/A1189B.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1189,C,1,0,C01,66,70,11,5,18,4,3,84,22,,,,,3,0,0,0,1,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,397,0,14,411,635,Acta casilla,,,http://iem.org.mx/actas/A1189C01.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1190,B,1,0,B,61,72,13,9,33,6,3,101,36,,,,,2,0,0,0,0,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,463,1,11,475,710,Acta casilla,,,http://iem.org.mx/actas/A1190B.pdf
5,16,MICHOACAN,11,MORELIA NORESTE,54,MORELIA,1190,C,1,0,C01,51,92,12,14,25,16,11,91,31,,,,,0,0,0,0,2,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,447,0,15,462,709,Grupo de Recuento,,,http://iem.org.mx/actas/A1190C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,B,1,0,B,30,52,22,13,12,5,10,92,41,,,,,2,0,1,0,0,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,358,0,22,380,748,Acta casilla,,,http://iem.org.mx/actas/A1191B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,C,1,0,C01,30,58,36,12,23,9,4,102,47,,,,,2,0,0,0,2,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,400,1,14,415,748,Acta casilla,,,http://iem.org.mx/actas/A1191C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,C,2,0,C02,26,66,14,8,17,5,2,112,25,,,,,2,2,0,0,1,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,368,1,20,389,747,Acta casilla,,,http://iem.org.mx/actas/A1191C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,C,3,0,C03,30,73,15,9,18,10,4,120,24,,,,,3,0,0,0,4,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,399,0,19,418,747,Acta casilla,,,http://iem.org.mx/actas/A1191C03.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,C,4,0,C04,30,73,11,12,15,3,6,93,25,,,,,0,1,1,0,2,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,372,0,15,387,747,Grupo de Recuento,,,http://iem.org.mx/actas/A1191C04.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,C,5,0,C05,30,74,19,16,17,7,5,100,34,,,,,1,0,0,0,3,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,379,0,20,399,747,Acta casilla,,,http://iem.org.mx/actas/A1191C05.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,C,6,0,C06,32,76,18,6,23,10,0,89,42,,,,,0,0,0,1,0,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,379,0,10,389,747,Acta casilla,,,http://iem.org.mx/actas/A1191C06.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,E,1,0,E01,27,61,7,20,18,4,4,105,39,,,,,2,0,0,0,2,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,352,0,15,367,699,Grupo de Recuento,,,http://iem.org.mx/actas/A1191E01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,E,1,1,E01C01,30,67,14,9,15,8,8,71,25,,,,,0,0,0,0,1,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,315,0,16,331,699,Acta casilla,,,http://iem.org.mx/actas/A1191E01C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,E,1,2,E01C02,13,43,15,19,14,3,2,90,35,,,,,0,0,0,1,0,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,296,0,23,319,699,Acta casilla,,,http://iem.org.mx/actas/A1191E01C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,E,1,3,E01C03,19,55,17,13,17,1,5,98,39,,,,,1,0,0,0,3,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,338,0,8,346,699,Acta casilla,,,http://iem.org.mx/actas/A1191E01C03.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,E,1,4,E01C04,22,36,24,12,24,7,2,100,54,,,,,2,0,0,1,0,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,342,0,15,357,699,Acta casilla,,,http://iem.org.mx/actas/A1191E01C04.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,E,1,5,E01C05,19,56,9,13,23,1,3,107,33,,,,,0,0,0,0,1,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,335,1,23,359,699,Grupo de Recuento,,,http://iem.org.mx/actas/A1191E01C05.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,E,1,6,E01C06,26,59,16,12,13,7,3,90,36,,,,,0,1,0,1,0,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,334,0,14,348,698,Grupo de Recuento,,,http://iem.org.mx/actas/A1191E01C06.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1191,E,1,7,E01C07,18,59,14,9,17,9,2,88,33,,,,,0,1,0,0,1,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,326,0,13,339,698,Acta casilla,,,http://iem.org.mx/actas/A1191E01C07.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,B,1,0,B,17,47,14,14,13,4,4,53,38,,,,,3,0,0,0,1,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,253,2,24,279,725,Acta casilla,,,http://iem.org.mx/actas/A1192B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,1,0,C01,11,48,12,14,17,10,3,57,34,,,,,0,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,207,42,18,267,725,Acta casilla,,,http://iem.org.mx/actas/A1192C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,2,0,C02,18,41,15,24,13,5,6,66,33,,,,,0,0,0,0,4,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,259,0,23,282,725,Acta casilla,,,http://iem.org.mx/actas/A1192C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,3,0,C03,14,45,14,11,8,3,3,76,26,,,,,1,0,0,0,2,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,246,1,16,263,725,Acta casilla,,,http://iem.org.mx/actas/A1192C03.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,4,0,C04,14,51,10,12,8,2,2,74,23,,,,,2,0,0,0,2,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,238,0,28,266,725,Acta casilla,,,http://iem.org.mx/actas/A1192C04.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,5,0,C05,16,49,15,19,17,3,1,69,26,,,,,1,0,0,0,1,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,262,0,27,289,725,Acta casilla,,,http://iem.org.mx/actas/A1192C05.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,6,0,C06,15,40,14,14,12,8,4,75,32,,,,,1,1,0,0,3,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,275,0,23,298,725,Acta casilla,,,http://iem.org.mx/actas/A1192C06.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,7,0,C07,21,49,18,17,9,7,4,56,25,,,,,0,1,0,0,2,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,265,0,16,281,725,Grupo de Recuento,,,http://iem.org.mx/actas/A1192C07.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,8,0,C08,20,37,11,20,12,5,5,69,32,,,,,2,0,0,0,1,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,261,1,10,272,725,Grupo de Recuento,,,http://iem.org.mx/actas/A1192C08.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,9,0,C09,19,66,19,18,11,8,4,59,28,,,,,0,0,0,0,5,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,282,0,19,301,725,Grupo de Recuento,,,http://iem.org.mx/actas/A1192C09.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,10,0,C10,17,58,17,18,10,4,0,81,33,,,,,1,0,0,0,1,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,302,0,25,327,725,Acta casilla,,,http://iem.org.mx/actas/A1192C10.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,11,0,C11,20,54,9,15,11,5,6,54,40,,,,,1,0,1,0,2,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,274,2,8,284,725,Acta casilla,,,http://iem.org.mx/actas/A1192C11.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,12,0,C12,8,53,12,14,25,7,3,58,25,,,,,1,0,0,0,1,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,263,0,21,284,725,Grupo de Recuento,,,http://iem.org.mx/actas/A1192C12.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,13,0,C13,14,34,23,10,7,7,3,72,30,,,,,0,0,0,0,0,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,263,1,20,284,725,Acta casilla,,,http://iem.org.mx/actas/A1192C13.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,14,0,C14,21,55,24,15,11,6,5,62,24,,,,,0,0,0,0,1,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,265,0,0,265,724,Acta casilla,,,http://iem.org.mx/actas/A1192C14.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,15,0,C15,20,62,22,8,12,5,4,60,26,,,,,0,0,0,0,1,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,260,0,19,279,724,Grupo de Recuento,,,http://iem.org.mx/actas/A1192C15.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,16,0,C16,24,50,19,14,10,8,0,61,26,,,,,1,0,0,0,1,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,260,1,21,282,724,Acta casilla,,,http://iem.org.mx/actas/A1192C16.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1192,C,17,0,C17,12,35,13,13,14,4,3,75,28,,,,,2,0,1,0,0,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,241,0,19,260,724,Acta casilla,,,http://iem.org.mx/actas/A1192C17.pdf
